Gene,label
ENSG00000110536,;Mitochondria
ENSG00000110619,Cytosol;
ENSG00000110651,;Plasma membrane
ENSG00000110675,;Cytosol
ENSG00000110697,Cytosol;Cytoplasmic bodies;Microtubule organizing center
ENSG00000110711,;Cytosol
ENSG00000110713,;Nucleoplasm
ENSG00000110717,;Mitochondria
ENSG00000110768,Nucleoplasm;
ENSG00000110801,;Cytosol
ENSG00000110851,;Nucleoplasm
ENSG00000110888,;Cytosol
ENSG00000110906,;Nucleoplasm
ENSG00000110911,;Mitochondria
ENSG00000110931,;Cytosol
ENSG00000110955,Mitochondria;
ENSG00000110958,;Cytosol
ENSG00000111011,Nuclear speckles;
ENSG00000111049,;Nucleoplasm
ENSG00000111057,Cytosol;
ENSG00000111087,Cytosol;Nucleoplasm;
ENSG00000111110,;Nucleoplasm
ENSG00000111142,;Cytosol
ENSG00000111144,;Cytosol;Nucleoplasm
ENSG00000111145,;Nucleoplasm
ENSG00000111206,;Nucleoli;Nucleus
ENSG00000111237,;Cytosol
ENSG00000111266,;Nucleoplasm
ENSG00000111276,;Nucleus
ENSG00000111300,;Cytosol
ENSG00000111321,;Golgi apparatus
ENSG00000111325,;Nuclear bodies;Nucleoplasm
ENSG00000111328,;Nucleoplasm
ENSG00000111331,;Cytosol;Nucleoplasm
ENSG00000111348,;Cytosol
ENSG00000111358,;Nucleoplasm
ENSG00000111361,;Cytosol
ENSG00000111364,;Cytosol;Nucleoli;Nucleus
ENSG00000111424,Nucleoplasm;
ENSG00000111432,;Nucleoplasm
ENSG00000111530,Cytosol;Golgi apparatus;Nucleoplasm;
ENSG00000111540,;Vesicles
ENSG00000111554,;Centrosome
ENSG00000111602,;Nucleus
ENSG00000111605,Nuclear speckles;Nucleoplasm;
ENSG00000111615,Nucleoli;Nucleus;
ENSG00000111639,;Mitochondria
ENSG00000111640,Cytosol;Plasma membrane;
ENSG00000111641,;Nucleoli
ENSG00000111642,Nucleus;
ENSG00000111652,;Nucleoplasm
ENSG00000111653,;Nucleus
ENSG00000111669,Nucleoplasm;
ENSG00000111670,;Golgi apparatus
ENSG00000111674,;Cytosol;Plasma membrane
ENSG00000111676,Nucleoplasm;
ENSG00000111678,;Nuclear speckles
ENSG00000111679,;Nucleoli;Nucleus
ENSG00000111700,;Plasma membrane
ENSG00000111707,;Nuclear bodies
ENSG00000111711,;Vesicles
ENSG00000111716,Cytosol;
ENSG00000111727,;Nucleoplasm
ENSG00000111752,;Nucleus
ENSG00000111775,;Mitochondria
ENSG00000111802,;Nuclear bodies;Nucleoplasm
ENSG00000111816,;Cytosol;Nucleus
ENSG00000111817,;Cytosol;Nucleoplasm
ENSG00000111834,;Nucleus
ENSG00000111845,;Nucleoplasm
ENSG00000111846,;Golgi apparatus
ENSG00000111875,Nucleus;
ENSG00000111879,;Golgi apparatus
ENSG00000111885,;Golgi apparatus
ENSG00000111911,;Cytosol;Nucleoli
ENSG00000112029,;Nucleoplasm
ENSG00000112039,;Nucleoplasm
ENSG00000112062,;Nuclear speckles
ENSG00000112081,;Nucleoplasm
ENSG00000112118,Nucleoplasm;
ENSG00000112130,;Nucleus
ENSG00000112139,;Golgi apparatus;Plasma membrane
ENSG00000112167,Vesicles;
ENSG00000112182,;Cytosol;Nucleus
ENSG00000112183,Cytosol;Nucleoplasm;
ENSG00000112208,;Nucleoplasm
ENSG00000112210,Cytosol;Plasma membrane;
ENSG00000112234,Nuclear speckles;
ENSG00000112237,;Nucleoplasm
ENSG00000112242,;Nuclear speckles;Nucleoplasm
ENSG00000112249,;Cytosol
ENSG00000112276,;Cell Junctions;Plasma membrane
ENSG00000112294,Mitochondria;
ENSG00000112306,;Cytosol
ENSG00000112312,Nucleoplasm;
ENSG00000112357,;Vesicles
ENSG00000112425,Nucleoplasm;
ENSG00000112473,;Endoplasmic reticulum
ENSG00000112531,;Nucleoplasm
ENSG00000112561,;Nucleoplasm
ENSG00000112578,Nucleoli;Nucleus
ENSG00000112592,;Nucleoplasm
ENSG00000112624,;Nucleoplasm
ENSG00000112658,;Nucleus
ENSG00000112685,;Vesicles
ENSG00000112697,;Mitochondria
ENSG00000112701,;Nucleoplasm
ENSG00000112739,;Nuclear speckles
ENSG00000112782,;Plasma membrane
ENSG00000112851,;Nuclear speckles;Plasma membrane
ENSG00000112877,;Centrosome
ENSG00000112893,;Golgi apparatus
ENSG00000112941,;Golgi apparatus;Nuclear membrane;Nucleoplasm
ENSG00000112964,;Plasma membrane
ENSG00000112972,;Cytosol;Nucleus;Plasma membrane
ENSG00000112984,;Cleavage furrow;Cytokinetic bridge
ENSG00000112992,Mitochondria;
ENSG00000113013,Mitochondria;
ENSG00000113083,;Endoplasmic reticulum
ENSG00000113108,;Cytosol
ENSG00000113141,Nuclear speckles;
ENSG00000113163,Golgi apparatus;Nucleoplasm;
ENSG00000113194,Lipid droplets;Endoplasmic reticulum
ENSG00000113205,;Vesicles
ENSG00000113282,;Vesicles
ENSG00000113312,Cytosol;
ENSG00000113319,;Endoplasmic reticulum
ENSG00000113328,;Nucleoplasm
ENSG00000113368,Nuclear membrane;
ENSG00000113384,;Golgi apparatus;Vesicles
ENSG00000113387,;Nucleoli;Nucleus
ENSG00000113391,;Cytosol;Nucleoplasm
ENSG00000113407,;Cytosol
ENSG00000113456,;Nucleoplasm
ENSG00000113460,Nucleoli;
ENSG00000113522,Nucleoplasm;
ENSG00000113558,;Nucleus
ENSG00000113569,Nuclear membrane;
ENSG00000113580,Cytosol;Nucleoplasm;Mitochondria
ENSG00000113593,;Nuclear bodies
ENSG00000113643,Cytosol;
ENSG00000113648,;Nucleus
ENSG00000113649,Nucleoplasm;
ENSG00000113657,;Cytosol
ENSG00000113658,;Cytosol;Nucleoplasm
ENSG00000113719,Vesicles;Nucleoplasm
ENSG00000113721,;Vesicles
ENSG00000113734,;Endoplasmic reticulum
ENSG00000113758,;Actin filaments
ENSG00000113761,Nucleus;
ENSG00000113810,;Cytosol;Nuclear speckles
ENSG00000113812,;Nucleus
ENSG00000113845,Mitochondria;Nucleus
ENSG00000113916,Nucleoplasm;
ENSG00000113924,;Golgi apparatus
ENSG00000114021,;Cytosol
ENSG00000114023,Mitochondria;Cytosol
ENSG00000114026,Nucleoplasm;
ENSG00000114030,Cytosol;Nucleus;
ENSG00000114125,;Nucleoplasm
ENSG00000114126,;Nucleus
ENSG00000114127,;Cytosol;Plasma membrane
ENSG00000114302,;Golgi apparatus;Microtubule organizing center;Vesicles
ENSG00000114315,;Nucleus
ENSG00000114316,;Cytosol
ENSG00000114346,Cytosol;Nucleus;
ENSG00000114353,;Cytosol;Plasma membrane
ENSG00000114388,;Cytosol
ENSG00000114391,;Cytosol;Endoplasmic reticulum
ENSG00000114416,Cytosol;
ENSG00000114423,;Cytosol
ENSG00000114439,Cytosol;Nucleoplasm;
ENSG00000114450,Plasma membrane;
ENSG00000114491,;Cytosol
ENSG00000114503,Nucleoplasm;
ENSG00000114544,;Plasma membrane
ENSG00000114554,Nucleus;Cytosol
ENSG00000114573,;Cytosol;Nucleus;Vesicles
ENSG00000114626,;Cytosol
ENSG00000114670,;Nucleoplasm
ENSG00000114738,;Nucleoplasm
ENSG00000114742,;Vesicles
ENSG00000114745,;Golgi apparatus
ENSG00000114767,;Nucleus
ENSG00000114770,;Plasma membrane
ENSG00000114779,;Cytosol;Nucleoli;Nucleus
ENSG00000114790,;Plasma membrane
ENSG00000114805,Vesicles;
ENSG00000114857,;Cytosol;Nucleoplasm;Plasma membrane
ENSG00000114861,Nucleoplasm;
ENSG00000114867,Cytosol;
ENSG00000114904,;Cytosol
ENSG00000114982,Nucleus;
ENSG00000115053,Nucleoli;Nucleus
ENSG00000115109,;Plasma membrane
ENSG00000115112,;Nucleoli fibrillar center
ENSG00000115128,;Nucleoplasm
ENSG00000115129,;Vesicles
ENSG00000115137,;Cytosol
ENSG00000115145,;Vesicles
ENSG00000115163,;Nucleoplasm
ENSG00000115216,;Cytosol
ENSG00000115233,;Nucleoplasm
ENSG00000115234,;Vesicles
ENSG00000115241,Nucleoplasm;
ENSG00000115255,;Endoplasmic reticulum
ENSG00000115263,;Endoplasmic reticulum;Vesicles
ENSG00000115266,;Cytokinetic bridge;Cytosol;Midbody
ENSG00000115271,;Cytosol
ENSG00000115274,;Nucleoli;Nucleus
ENSG00000115275,Endoplasmic reticulum;
ENSG00000115289,Nucleoplasm;
ENSG00000115295,Vesicles;
ENSG00000115310,Endoplasmic reticulum;
ENSG00000115317,;Mitochondria
ENSG00000115325,;Cytosol
ENSG00000115339,;Golgi apparatus
ENSG00000115363,;Vesicles
ENSG00000115364,;Mitochondria
ENSG00000115415,Cytosol;Nucleoplasm;
ENSG00000115419,;Mitochondria
ENSG00000115421,Nucleoplasm;
ENSG00000115425,;Peroxisomes
ENSG00000115468,;Golgi apparatus
ENSG00000115484,;Cytosol
ENSG00000115504,;Cytosol;Plasma membrane
ENSG00000115514,Cytosol;
ENSG00000115524,Nuclear speckles;
ENSG00000115539,Cytosol;Nucleus;
ENSG00000115548,Nucleoplasm;
ENSG00000115616,;Cell Junctions
ENSG00000115641,Actin filaments;Focal adhesion sites;
ENSG00000115657,Golgi apparatus;Cytosol;Mitochondria;Nucleoplasm;Plasma membrane
ENSG00000115677,;Cytosol
ENSG00000115687,;Cytosol
ENSG00000115750,;Nucleoli
ENSG00000115760,;Golgi apparatus;Vesicles
ENSG00000115761,;Nucleoli
ENSG00000115806,Golgi apparatus;
ENSG00000115825,;Cytosol
ENSG00000115827,;Nucleoplasm
ENSG00000115841,;Cytosol;Mitotic spindle
ENSG00000115866,Cytosol;
ENSG00000115875,Nucleoplasm;
ENSG00000115884,;Focal adhesion sites
ENSG00000115902,;Centrosome
ENSG00000115919,;Cytosol
ENSG00000115942,;Nucleoplasm
ENSG00000115944,Mitochondria;Nucleoli;
ENSG00000115946,;Nucleoli
ENSG00000115947,;Nucleoli;Nucleus
ENSG00000115966,Nucleoplasm;
ENSG00000115977,;Cytosol;Plasma membrane
ENSG00000115998,Nucleus;
ENSG00000116001,;Cytosol;Nucleoplasm
ENSG00000116014,;Plasma membrane
ENSG00000116016,Nucleoplasm;
ENSG00000116017,;Cytosol;Nucleoplasm
ENSG00000116030,;Nuclear bodies;Nuclear membrane;Nucleoli;Nucleus
ENSG00000116062,;Nucleoplasm
ENSG00000116095,Golgi apparatus;
ENSG00000116096,;Cytosol
ENSG00000116117,;Cell Junctions
ENSG00000116120,;Cytosol;Nucleus
ENSG00000116132,;Nucleoplasm
ENSG00000116161,Cytosol;Nucleoplasm;
ENSG00000116171,Peroxisomes;
ENSG00000116199,;Golgi apparatus
ENSG00000116212,Nucleoplasm;
ENSG00000116221,;Mitochondria
ENSG00000116254,;Nuclear speckles;Nucleoplasm
ENSG00000116260,;Golgi apparatus
ENSG00000116285,;Cytosol
ENSG00000116288,;Cytosol;Nucleus
ENSG00000116299,;Plasma membrane
ENSG00000116337,Cytosol;
ENSG00000116350,;Nuclear speckles
ENSG00000116353,;Mitochondria
ENSG00000116455,;Cytosol;Nucleoplasm
ENSG00000116459,;Mitochondria
ENSG00000116478,Nucleoplasm;
ENSG00000116497,;Nuclear speckles
ENSG00000116521,;Vesicles
ENSG00000116539,;Nucleoplasm
ENSG00000116560,Nucleoplasm;
ENSG00000116580,Nuclear bodies;Nucleoplasm;
ENSG00000116604,Nucleoplasm;
ENSG00000116670,;Cytosol;Nucleoli
ENSG00000116679,;Cytosol
ENSG00000116698,;Cytosol
ENSG00000116701,Cytosol;Nucleoli
ENSG00000116711,;Cytosol
ENSG00000116717,;Nuclear speckles
ENSG00000116752,;Nuclear speckles
ENSG00000116754,;Nuclear speckles
ENSG00000116774,;Vesicles
ENSG00000116791,;Cytosol
ENSG00000116830,;Cytosol
ENSG00000116863,Nucleoplasm;
ENSG00000116874,;Mitochondria
ENSG00000116898,;Mitochondria
ENSG00000116903,;Cytosol
ENSG00000116918,;Cytosol;Nucleoplasm
ENSG00000116954,;Nucleus;Vesicles
ENSG00000116984,;Cytosol
ENSG00000116990,;Nucleus
ENSG00000117020,;Cytosol
ENSG00000117054,Mitochondria;
ENSG00000117091,;Plasma membrane
ENSG00000117118,;Mitochondria
ENSG00000117133,Nucleoli;
ENSG00000117139,;Nucleus
ENSG00000117143,;Cytosol
ENSG00000117153,;Vesicles
ENSG00000117222,Nucleoli;Nucleus;
ENSG00000117318,;Nucleoplasm
ENSG00000117360,Nucleoplasm;
ENSG00000117394,Plasma membrane;
ENSG00000117395,Nucleoli;
ENSG00000117399,Cytosol;Nucleus;
ENSG00000117411,;Golgi apparatus
ENSG00000117448,;Cytosol
ENSG00000117450,;Mitochondria
ENSG00000117475,;Golgi apparatus;Nucleus
ENSG00000117505,;Nucleus
ENSG00000117519,Actin filaments;Cytosol;
ENSG00000117523,Cytosol;
ENSG00000117525,Vesicles;
ENSG00000117528,Peroxisomes;
ENSG00000117592,;Cytosol
ENSG00000117593,;Mitochondria
ENSG00000117595,Cytosol;Nucleus
ENSG00000117614,;Nuclear speckles
ENSG00000117632,;Cytosol
ENSG00000117650,;Centrosome;Nucleus
ENSG00000117676,;Cytosol;Nucleus
ENSG00000117691,Nucleus;
ENSG00000117697,;Nuclear speckles;Nucleoplasm
ENSG00000117707,;Nucleoplasm
ENSG00000117713,Nucleoplasm;
ENSG00000117724,;Nucleoplasm
ENSG00000117748,Nuclear bodies;Nucleoplasm;
ENSG00000117751,Nuclear speckles;Nucleoplasm;
ENSG00000117758,;Golgi apparatus;Nucleoplasm;Vesicles
ENSG00000117859,;Golgi apparatus;Vesicles
ENSG00000117877,Nucleoli fibrillar center;Nucleus;
ENSG00000117899,;Cytosol;Endoplasmic reticulum;Nuclear bodies
ENSG00000117906,Endoplasmic reticulum;
ENSG00000117983,;Vesicles
ENSG00000118007,Nuclear bodies;Nucleus;
ENSG00000118046,;Cytosol;Nucleoplasm
ENSG00000118058,;Nucleoplasm
ENSG00000118193,;Cytosol;Midbody ring
ENSG00000118200,;Microtubule ends
ENSG00000118246,;Mitochondria
ENSG00000118257,;Plasma membrane;Vesicles
ENSG00000118260,Nucleoplasm;
ENSG00000118308,;Vesicles
ENSG00000118418,Nucleus;Cytosol
ENSG00000118495,;Nuclear bodies
ENSG00000118503,;Vesicles
ENSG00000118514,;Centrosome
ENSG00000118515,Nuclear speckles;
ENSG00000118518,;Cytosol;Plasma membrane
ENSG00000118579,;Nucleoplasm
ENSG00000118655,;Nuclear bodies;Nucleoplasm
ENSG00000118689,Nucleus;
ENSG00000118705,;Endoplasmic reticulum
ENSG00000118707,;Nucleoplasm
ENSG00000118762,Endoplasmic reticulum;
ENSG00000118777,Nucleus;Plasma membrane;
ENSG00000118785,;Golgi apparatus
ENSG00000118804,;Cytosol
ENSG00000118816,;Golgi apparatus
ENSG00000118873,;Cytosol
ENSG00000118900,;Nuclear bodies;Nucleoplasm
ENSG00000118939,;Cytosol
ENSG00000118971,;Nucleoplasm
ENSG00000118985,;Nucleoplasm
ENSG00000118997,;Cytosol
ENSG00000119041,;Nucleus
ENSG00000119042,;Nucleoplasm
ENSG00000119048,;Cytosol;Nucleoplasm;Plasma membrane;Vesicles
ENSG00000119139,Cell Junctions;Cytosol;Plasma membrane;Nucleoplasm
ENSG00000119185,;Cytosol;Nucleoplasm
ENSG00000119242,;Centrosome
ENSG00000119280,;Cytosol
ENSG00000119285,Mitochondria;Nucleoli fibrillar center;
ENSG00000119318,;Cytosol;Nucleoplasm
ENSG00000119328,;Cytosol;Nucleoplasm
ENSG00000119335,;Nucleoplasm
ENSG00000119383,Cytosol;Nucleoplasm;
ENSG00000119392,;Nuclear membrane
ENSG00000119396,;Vesicles
ENSG00000119397,;Centrosome
ENSG00000119408,;Cytosol;Microtubule organizing center;Nucleoplasm
ENSG00000119421,Mitochondria;
ENSG00000119431,;Nucleoli
ENSG00000119471,;Mitochondria
ENSG00000119487,;Nucleoplasm
ENSG00000119522,;Vesicles
ENSG00000119523,Actin filaments;Cytosol;
ENSG00000119547,;Nucleoplasm
ENSG00000119596,;Nuclear speckles;Nucleoplasm
ENSG00000119650,;Microtubule organizing center;Microtubules
ENSG00000119669,Nucleoplasm;
ENSG00000119685,;Cytosol;Plasma membrane
ENSG00000119698,;Cytosol
ENSG00000119705,;Mitochondria
ENSG00000119707,Nuclear speckles;
ENSG00000119711,Mitochondria;
ENSG00000119720,;Mitochondria;Nucleoplasm
ENSG00000119772,;Nucleoplasm
ENSG00000119777,;Endoplasmic reticulum
ENSG00000119778,;Nucleoplasm
ENSG00000119787,;Endoplasmic reticulum
ENSG00000119812,;Vesicles
ENSG00000119820,;Golgi apparatus
ENSG00000119844,Cytosol;Golgi apparatus;Vesicles
ENSG00000119866,Nucleoplasm;Nuclear bodies
ENSG00000119878,;Nucleoli;Nucleus
ENSG00000119888,;Plasma membrane
ENSG00000119899,;Plasma membrane
ENSG00000119906,;Nucleus
ENSG00000119917,;Cytosol;Mitochondria
ENSG00000119929,;Cytosol;Nucleoplasm
ENSG00000119950,;Nucleoli;Nucleus
ENSG00000119953,;Nuclear bodies;Nucleus
ENSG00000120053,;Cytosol;Nucleoplasm
ENSG00000120063,;Cytosol
ENSG00000120068,;Nucleoplasm
ENSG00000120071,;Nucleoplasm
ENSG00000120075,Nucleus;
ENSG00000120149,;Nuclear speckles
ENSG00000120156,;Plasma membrane
ENSG00000120254,;Mitochondria
ENSG00000120265,;Cytosol
ENSG00000120278,Nucleoplasm;
ENSG00000120333,;Mitochondria;Nuclear membrane
ENSG00000120370,Cytosol;Golgi apparatus;Nucleus
ENSG00000120437,;Cytosol
ENSG00000120451,;Mitochondria
ENSG00000120458,;Nuclear bodies;Nucleoplasm
ENSG00000120526,;Cytosol;Nucleoplasm
ENSG00000120539,Nucleoplasm;
ENSG00000120594,;Nuclear bodies
ENSG00000120658,;Plasma membrane
ENSG00000120688,;Nucleoplasm
ENSG00000120690,;Nucleoplasm
ENSG00000120693,;Cytosol;Nucleoplasm
ENSG00000120694,Cytosol;Nucleoplasm;
ENSG00000120727,;Vesicles
ENSG00000120733,Nucleoplasm;
ENSG00000120738,Nucleoplasm;
ENSG00000120798,;Nucleus
ENSG00000120800,;Nucleoli
ENSG00000120802,Nuclear membrane;
ENSG00000120805,;Golgi apparatus
ENSG00000120837,;Nucleoplasm
ENSG00000120875,;Nucleoplasm
ENSG00000120899,Cytosol;Plasma membrane;
ENSG00000120915,Cytosol;
ENSG00000120948,Nucleoplasm;
ENSG00000121022,Nucleoplasm;
ENSG00000121057,;Mitochondria
ENSG00000121058,Nuclear bodies;Nucleoli fibrillar center;Nucleus
ENSG00000121152,;Cytosol;Nucleus
ENSG00000121289,;Cytosol
ENSG00000121297,;Nucleoplasm
ENSG00000121440,;Cytosol;Nucleus
ENSG00000121481,Nucleoplasm;Nuclear bodies
ENSG00000121570,;Nucleoli;Nucleus
ENSG00000121578,;Golgi apparatus
ENSG00000121621,;Cytokinetic bridge;Microtubules
ENSG00000121653,Plasma membrane;
ENSG00000121671,;Cytosol;Nuclear speckles
ENSG00000121691,;Cytosol;Vesicles
ENSG00000121742,;Cell Junctions
ENSG00000121749,;Cytosol;Mitochondria
ENSG00000121753,;Centrosome
ENSG00000121766,;Nuclear speckles
ENSG00000121774,Nucleoplasm;
ENSG00000121864,;Nucleoplasm
ENSG00000121892,Nucleoplasm;
ENSG00000121931,;Nucleus
ENSG00000121940,Endoplasmic reticulum;
ENSG00000121957,;Cytosol
ENSG00000121988,;Nucleus
ENSG00000122008,Nuclear bodies;Nucleoplasm;
ENSG00000122012,;Nucleoplasm
ENSG00000122026,;Cytosol;Endoplasmic reticulum;Nucleoli fibrillar center
ENSG00000122033,;Mitochondria;Nucleoplasm
ENSG00000122034,;Nucleus
ENSG00000122068,;Nuclear speckles
ENSG00000122085,;Mitochondria
ENSG00000122140,;Mitochondria
ENSG00000122180,;Nucleoplasm
ENSG00000122188,Cytosol;Golgi apparatus;Plasma membrane;
ENSG00000122257,Nuclear speckles;
ENSG00000122299,;Cytosol
ENSG00000122359,;Cytosol;Nucleoplasm
ENSG00000122367,;Cytosol;Focal adhesion sites
ENSG00000122406,;Cytosol;Endoplasmic reticulum;Nucleoli
ENSG00000122484,;Cytosol;Nucleoli
ENSG00000122512,Nucleoplasm;Cytosol
ENSG00000122515,;Nucleoplasm
ENSG00000122545,Actin filaments;Midbody
ENSG00000122550,;Cytosol;Nucleoplasm
ENSG00000122565,;Nuclear bodies;Nucleus
ENSG00000122566,Nucleoplasm;
ENSG00000122585,Golgi apparatus;
ENSG00000122591,;Cytosol;Plasma membrane
ENSG00000122642,;Mitochondria
ENSG00000122644,;Cytosol;Nucleoplasm
ENSG00000122674,Vesicles;
ENSG00000122678,;Nucleus
ENSG00000122705,Endosomes;Lysosomes;Vesicles;
ENSG00000122707,;Plasma membrane
ENSG00000122729,;Cytosol
ENSG00000122779,Nucleoplasm;
ENSG00000122786,Actin filaments;Plasma membrane;
ENSG00000122873,;Mitochondria
ENSG00000122877,;Nucleoplasm
ENSG00000122882,;Cytosol;Nucleoplasm
ENSG00000122884,;Endoplasmic reticulum
ENSG00000122958,Endosomes;Lysosomes
ENSG00000122965,;Nucleoli
ENSG00000122971,Mitochondria;
ENSG00000123104,;Endoplasmic reticulum
ENSG00000123106,;Golgi apparatus
ENSG00000123119,;Cytosol;Nucleoplasm
ENSG00000123131,;Cytosol;Endoplasmic reticulum
ENSG00000123143,;Cytosol;Nuclear bodies;Nucleus
ENSG00000123179,;Endoplasmic reticulum
ENSG00000123191,;Golgi apparatus
ENSG00000123240,Cytosol;
ENSG00000123268,Nucleoplasm;
ENSG00000123297,;Mitochondria
ENSG00000123352,Cytosol;
ENSG00000123353,;Endoplasmic reticulum
ENSG00000123358,;Cytosol;Nucleus
ENSG00000123374,Nucleoplasm;Centrosome;Cytosol
ENSG00000123384,;Vesicles
ENSG00000123388,;Nucleoplasm
ENSG00000123411,;Nuclear bodies;Nucleoplasm
ENSG00000123416,;Microtubules
ENSG00000123454,Vesicles;Endoplasmic reticulum
ENSG00000123485,Nucleoli;Nucleus;
ENSG00000123545,;Mitochondria
ENSG00000123562,Nucleus;
ENSG00000123576,;Nuclear speckles
ENSG00000123607,;Mitochondria
ENSG00000123609,;Cytosol
ENSG00000123737,Nucleoli;Nucleus
ENSG00000123815,Mitochondria;
ENSG00000123836,Nucleus;
ENSG00000123908,;Nucleoplasm
ENSG00000123933,;Cytosol
ENSG00000123989,;Cytosol
ENSG00000123992,;Cytosol
ENSG00000124074,;Cytosol;Plasma membrane
ENSG00000124126,;Cytosol
ENSG00000124143,;Cytosol;Plasma membrane
ENSG00000124151,;Cytosol;Nucleoplasm
ENSG00000124160,;Actin filaments;Nucleus
ENSG00000124164,Endoplasmic reticulum;
ENSG00000124171,;Cytosol
ENSG00000124181,;Cytosol
ENSG00000124191,;Nucleoplasm
ENSG00000124193,;Nuclear speckles
ENSG00000124198,;Golgi apparatus
ENSG00000124207,Cytosol;Nucleoplasm;
ENSG00000124208,;Nucleoplasm
ENSG00000124214,;Cytosol
ENSG00000124216,;Cytosol;Nucleus
ENSG00000124222,Vesicles;
ENSG00000124225,;Vesicles
ENSG00000124226,;Cytosol
ENSG00000124260,;Nucleoplasm
ENSG00000124279,;Mitochondria
ENSG00000124299,;Nucleoplasm
ENSG00000124333,;Vesicles
ENSG00000124356,Cytosol;Nucleoplasm;Plasma membrane;
ENSG00000124383,Nucleoli;
ENSG00000124406,;Vesicles
ENSG00000124422,;Nuclear speckles
ENSG00000124429,;Golgi apparatus
ENSG00000124440,;Cytosol;Nucleoplasm
ENSG00000124459,;Nucleoplasm
ENSG00000124479,;Vesicles
ENSG00000124496,Nucleoplasm;
ENSG00000124508,;Mitochondria
ENSG00000124523,Mitochondria;
ENSG00000124541,;Nucleoli;Nucleus
ENSG00000124562,Nucleoplasm;
ENSG00000124571,Nucleoplasm;
ENSG00000124587,;Vesicles
ENSG00000124588,;Cytosol
ENSG00000124608,Mitochondria;
ENSG00000124659,Cytosol;
ENSG00000124664,;Nucleoli;Nucleus
ENSG00000124688,;Nuclear membrane;Nucleoli;Nucleus
ENSG00000124702,;Nucleoplasm
ENSG00000124749,;Cytosol
ENSG00000124762,;Nuclear bodies;Nucleoplasm
ENSG00000124766,;Nucleoplasm
ENSG00000124767,;Cytosol;Nucleoplasm;Plasma membrane
ENSG00000124782,;Nuclear speckles
ENSG00000124783,;Endoplasmic reticulum
ENSG00000124788,;Cytosol;Nucleoli;Nucleus
ENSG00000124789,Nuclear membrane;
ENSG00000124795,Nucleus;
ENSG00000124802,;Cytosol;Nucleus
ENSG00000124813,Nucleoplasm;
ENSG00000124831,;Cytosol
ENSG00000124942,;Cytosol;Plasma membrane
ENSG00000125107,;Cytosol
ENSG00000125266,;Cytosol;Nucleoplasm
ENSG00000125347,;Cytosol;Nucleoplasm
ENSG00000125351,Cytosol;Nucleoli;Nucleus
ENSG00000125356,;Mitochondria
ENSG00000125388,;Vesicles
ENSG00000125398,Nucleoplasm;
ENSG00000125447,;Golgi apparatus
ENSG00000125449,;Cytosol
ENSG00000125450,;Cytosol;Nucleus
ENSG00000125457,;Cytosol;Nucleoli
ENSG00000125458,;Cytosol
ENSG00000125482,;Nucleoli;Nucleus
ENSG00000125484,;Nucleus
ENSG00000125485,;Nucleoli
ENSG00000125571,;Nucleoplasm;Vesicles
ENSG00000125611,;Mitochondria
ENSG00000125618,Nucleoplasm;
ENSG00000125630,;Nucleoli
ENSG00000125633,;Vesicles
ENSG00000125648,;Mitochondria
ENSG00000125651,Nucleus;Cell Junctions
ENSG00000125656,Mitochondria;
ENSG00000125686,;Nucleoplasm
ENSG00000125691,;Cytosol
ENSG00000125733,;Vesicles
ENSG00000125734,;Golgi apparatus
ENSG00000125740,;Nucleoplasm
ENSG00000125753,;Cell Junctions;Focal adhesion sites;Plasma membrane
ENSG00000125755,;Nucleoplasm;Plasma membrane
ENSG00000125779,;Cytosol
ENSG00000125798,;Nucleoplasm
ENSG00000125812,;Nucleoli;Nucleus
ENSG00000125817,Nuclear bodies;
ENSG00000125818,Cytosol;
ENSG00000125827,;Nuclear membrane
ENSG00000125834,;Nucleus
ENSG00000125835,;Nucleoplasm
ENSG00000125843,Cytosol;
ENSG00000125844,Endoplasmic reticulum;
ENSG00000125845,Vesicles;
ENSG00000125848,;Cell Junctions;Plasma membrane
ENSG00000125863,;Centrosome
ENSG00000125864,;Cytosol;Plasma membrane
ENSG00000125870,;Nuclear speckles
ENSG00000125871,;Mitochondria
ENSG00000125877,;Cytosol
ENSG00000125878,;Nuclear speckles
ENSG00000125885,;Nucleoplasm
ENSG00000125898,;Cytosol;Vesicles
ENSG00000125901,Mitochondria;
ENSG00000125931,;Cytosol;Nucleoplasm
ENSG00000125944,Nucleoplasm;
ENSG00000125945,;Nucleoplasm
ENSG00000125952,;Nucleoplasm
ENSG00000125967,;Golgi apparatus
ENSG00000125968,Nucleoplasm;
ENSG00000125970,Nucleoplasm;
ENSG00000125977,;Endoplasmic reticulum
ENSG00000125991,;Nucleoplasm
ENSG00000126001,;Centrosome
ENSG00000126010,Plasma membrane;
ENSG00000126012,Nucleoplasm;Cytosol
ENSG00000126016,;Cell Junctions
ENSG00000126062,;Golgi apparatus
ENSG00000126067,Nucleoplasm;
ENSG00000126070,;Cytoplasmic bodies
ENSG00000126088,;Cytosol;Nucleoplasm
ENSG00000126215,Nucleus;
ENSG00000126259,;Microtubule organizing center
ENSG00000126261,;Nucleoplasm
ENSG00000126267,;Mitochondria
ENSG00000126351,;Cytosol
ENSG00000126353,;Mitochondria
ENSG00000126368,;Nuclear bodies
ENSG00000126432,Cytosol;Mitochondria;
ENSG00000126456,;Cytosol
ENSG00000126457,;Nucleoplasm
ENSG00000126524,;Cytosol;Nucleus
